466570,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Data Solutions Advisor, Mayor's Office of Operations",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,83981,85000
471316,TAXI & LIMOUSINE COMMISSION,Internal,1,Business Analyst,COMPUTER SPECIALIST (SOFTWARE),13632,3,92194,110000
474165,DEPARTMENT OF BUSINESS SERV.,External,1,CAPITAL ACCESS ANALYST,STAFF ANALYST,12626,2,58152,74479
401375,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Deputy Director, Programs and Operations,  Bureau of Children, Youth and Families",ASSOCIATE CONTRACT SPECIALIST,40562,0,58440,88062
461000,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Substance Use Epidemiologist, Bureau of Alcohol and Drug Use, Prevention, Care, and Treatment",CITY RESEARCH SCIENTIST,21744,2,75504,86830
485151,CONSUMER AFFAIRS,Internal,1,CRM Server Administrator,COMPUTER SPECIALIST (SOFTWARE),13632,3,92194,106023
490624,HOUSING PRESERVATION & DVLPMNT,External,1,Director of Construction Budget & Reconciliation,ASSOCIATE HOUSING DEVELOPMENT,22508,0,85311,100000
474026,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Communications Coordinator, Environmental Health Administration",CITY RESEARCH SCIENTIST,21744,1,64140,70554
355490,NYC EMPLOYEES RETIREMENT SYS,External,1,CERTIFIED IT DEVELOPER (APPLICATIONS),CERT IT DEVELOPER (APP),13643,3,85823,121363
485038,OFFICE OF MANAGEMENT & BUDGET,External,2,Analyst  Parks,BUDGET ANALYST (OMB),6088,1,46856,70291
468134,DEPARTMENT OF CITY PLANNING,External,1,EARD DIRECTOR,ADMINISTRATIVE CITY PLANNER,10053,M5,127000,135000
367653,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Software Developer,COMPUTER ASSOC (SOFTWARE),13631,1,64657,74356
468392,DEPARTMENT OF CORRECTION,External,1,Senior Advisor to the Bureau Chief of Operations,EXECUTIVE PROGRAM SPECIALIST (,13382,M4,140000,160000
443881,NYC EMPLOYEES RETIREMENT SYS,Internal,1,CERTIFIED IT DEVELOPER (APPLICATIONS),CERT IT DEVELOPER (APP),13643,1,81951,111330
492353,TAXI & LIMOUSINE COMMISSION,External,1,Program Analyst (Taxi Improvement Fund),ECONOMIST,40910,2,56013,84862
456100,DEPT OF HEALTH/MENTAL HYGIENE,External,1,Data Analyst,CITY RESEARCH SCIENTIST,21744,1,64140,77609
487691,DEPT OF ENVIRONMENT PROTECTION,Internal,1,"Section Manager, Standards & Sustainability",ADMINISTRATIVE ENGINEER,10015,M2,64922,173486
483145,DEPARTMENT OF TRANSPORTATION,External,1,Mobility Coordinator,COMMUNITY COORDINATOR,56058,0,54100,83981
395999,LAW DEPARTMENT,Internal,1,Certified IT Developer (Applications) Level 3,CERT IT DEVELOPER (APP),13643,3,89509,126575
395999,LAW DEPARTMENT,Internal,1,Certified IT Developer (Applications) Level 3,CERT IT DEVELOPER (APP),13643,3,89509,126575
468457,LAW DEPARTMENT,Internal,1,Assistant Director of Application Services,COMPUTER SPECIALIST (SOFTWARE),13632,4,98901,113736
468457,LAW DEPARTMENT,Internal,1,Assistant Director of Application Services,COMPUTER SPECIALIST (SOFTWARE),13632,4,98901,113736
468982,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Design Lead, Mayor's Office for Economic Opportunity",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,90000,105000
460897,DEPT OF ENVIRONMENT PROTECTION,External,1,Quality Assurance Officer,ASSOCIATE CHEMIST,21822,1,45193,60862
469101,DEPARTMENT OF PROBATION,Internal,2,Investigator Analyst,INVESTIGATOR (EMPLOYEE DISCIPL,31172,1,42304,64693
491616,BOARD OF CORRECTION,External,1,Director of Public Accountability,DIRECTOR OF CORRECTIONAL STAND,52620,M1,88000,88000
473963,DEPARTMENT OF SANITATION,External,1,Senior Contract Manager,ADM PROC ANAL-NM FRM M1-3,8297A,0,65232,151810
456837,TAXI & LIMOUSINE COMMISSION,Internal,1,Operations Analyst,STAFF ANALYST,12626,2,58152,74479
489983,DEPARTMENT OF CORRECTION,External,1,"Executive Director, Programs & Operations Data Analytics",ADMINISTRATIVE DIRECTOR OF SOC,10056,M3,115000,135000
472423,DEPARTMENT OF CORRECTION,Internal,1,Data Analyst,CITY RESEARCH SCIENTIST,21744,2,75504,86830
486107,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,"Analyst, Energy Rates",CITY RESEARCH SCIENTIST,21744,3,84468,97138
462030,DEPARTMENT OF TRANSPORTATION,External,1,Parking Data Analyst,TRANSPORTATION SPECIALIST,22316,1,57078,85646
474496,CONSUMER AFFAIRS,Internal,1,Staff Counsel,AGENCY ATTORNEY,30087,2,71423,82137
455083,DEPARTMENT OF TRANSPORTATION,External,2,ITT Project Specialist 9-136/141,IT PROJECT SPECIALIST,6797,0,75000,160000
471438,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Associate Director, Project Management Office",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M3,120000,140000
492768,DEPT OF PARKS & RECREATION,Internal,2,Telephone Services Associate,TELECOMMUNICATIONS ASSOCIATE (,20247,2,60550,69632
492768,DEPT OF PARKS & RECREATION,Internal,2,Telephone Services Associate,TELECOMMUNICATIONS ASSOCIATE (,20247,2,60550,69632
468664,OFFICE OF MANAGEMENT & BUDGET,External,1,Analyst  INTERFUND AGREEMENTS UNIT,BUDGET ANALYST (OMB),6088,1,62480,70291
281906,LAW DEPARTMENT,Internal,1,Clerical Supervisor (ICSU),CLERICAL ASSOCIATE,10251,3,33875,54879
457936,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Data Analyst,IT INFRASTRUCTURE ENGINEER,95714,0,75000,90943
465786,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Construction Scheduler II,ADMINISTRATIVE PROJECT MANAGER,8300B,0,53702,148745
486319,FINANCIAL INFO SVCS AGENCY,Internal,1,MICROSOFT M365 ENGINEER,SENIOR IT ARCHITECT,95711,0,110000,120000
469499,CULTURAL AFFAIRS,External,1,IT Project Specialist,IT PROJECT SPECIALIST,6797,0,75000,110000
278063,NYC EMPLOYEES RETIREMENT SYS,Internal,1,COMPUTER SPECIALIST (SOFTWARE),COMPUTER SPECIALIST (SOFTWARE),13632,1,76288,95077
481519,DEPARTMENT OF TRANSPORTATION,Internal,1,"Policy Analyst, Micromobility",TRANSPORTATION SPECIALIST,22316,3,74650,109409
479611,DEPT OF DESIGN & CONSTRUCTION,External,1,Senior EEO Investigator,ASSOCIATE INVESTIGATOR (NOT PR,31121,2,60132,84611
455142,DEPT OF INFO TECH & TELECOMM,External,1,"Assistant Director, Public Safety PMO",TELECOMMUNICATION MANAGER,82984,M3,72038,150000
467415,OFFICE OF MANAGEMENT & BUDGET,External,2,Supervising Analysts  Data & Systems,BUDGET ANALYST (OMB),6088,2,70291,79428
468383,DEPARTMENT OF CORRECTION,Internal,1,Senior Advisor to the Chief of Department,EXECUTIVE PROGRAM SPECIALIST (,13382,M4,140000,160000
465195,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Workforce Development Liaison,COMMUNITY ASSOCIATE,56057,0,38333,44083
487386,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Asset Reliability Administrator,ADMINISTRATIVE ENGINEER,10015,M2,64922,173486
487850,DEPARTMENT OF FINANCE,External,1,Exemptions Data Analyst,CITY RESEARCH SCIENTIST,21744,2,75504,86830
485555,OFF OF PAYROLL ADMINISTRATION,Internal,1,W-2 Records Officer,PUBLIC RECORDS OFFICER,60216,0,44092,63349
468392,DEPARTMENT OF CORRECTION,Internal,1,Senior Advisor to the Bureau Chief of Operations,EXECUTIVE PROGRAM SPECIALIST (,13382,M4,140000,160000
484698,DEPT OF ENVIRONMENT PROTECTION,External,3,ASSISTANT PROJECT MANAGER,ASSISTANT CIVIL ENGINEER,20210,0,57078,85646
482723,CONSUMER AFFAIRS,Internal,1,"Program Officer, Asset Building",COMMUNITY COORDINATOR,56058,0,54100,62215
478961,DEPT OF CITYWIDE ADMIN SVCS,External,1,Assistant Commissioner,ASSISTANT COMMISSIONER (DCAS),95613,M3,150000,180000
481611,TAXI & LIMOUSINE COMMISSION,Internal,1,Technical Support Staff,COMPUTER AIDE,13620,2,44404,65888
486953,DEPARTMENT OF CITY PLANNING,External,1,ASSISTANT BOROUGH PLANNER,CITY PLANNER,22122,1,55208,63489
487108,HOUSING PRESERVATION & DVLPMNT,Internal,1,Sr. Asset Manager,ASSOCIATE HOUSING DEVELOPMENT,22508,0,74650,85847
457280,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Data Analyst,CITY RESEARCH SCIENTIST,21744,1,64140,70554
486626,DEPT OF ENVIRONMENT PROTECTION,External,1,ASSISTANT PROJECT MANAGER,ASSISTANT ENVIRONMENTAL ENGINE,20617,0,57078,85646
466290,DEPT OF HEALTH/MENTAL HYGIENE,External,1,Reportable Disease Data Analyst,CITY RESEARCH SCIENTIST,21744,1,64140,70554
483908,DEPARTMENT OF BUSINESS SERV.,External,1,PROGRAM MANAGER,CONTRACT REVIEWER (OFFICE OF L,40563,2,59203,89212
455142,DEPT OF INFO TECH & TELECOMM,Internal,1,"Assistant Director, Public Safety PMO",TELECOMMUNICATION MANAGER,82984,M3,72038,150000
482658,NYC HOUSING AUTHORITY,External,1,ADMINISTRATIVE HOUSING SUPERINTENDENT,ADMINISTRATIVE HOUSING SUPERIN,10019,M1,58700,161534
459075,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Research Scientist for Disaster Epidemiology, World Trade Center Health Registry",CITY RESEARCH SCIENTIST,21744,3,84468,104909
482044,NYC HOUSING AUTHORITY,Internal,1,"Economist I for LHD - Adjustments, Review & Reconciliations",ECONOMIST,40910,1,45428,68741
486016,DEPT OF DESIGN & CONSTRUCTION,External,1,Chief - Environmental,GEOLOGIST,21915,3,67757,98128
481899,TAXI & LIMOUSINE COMMISSION,Internal,1,Director of Office of Financial Stability,ADMINISTRATIVE STAFF ANALYST (,1002D,0,70000,100000
430959,DEPARTMENT OF TRANSPORTATION,External,1,Transportation Specialist,TRANSPORTATION SPECIALIST,22316,3,74650,109409
475792,DEPARTMENT OF CORRECTION,Internal,1,Middleware Engineer,SENIOR IT ARCHITECT,95711,0,100000,160000
387686,NYC EMPLOYEES RETIREMENT SYS,Internal,1,COMPUTER ASSOC (SOFTWARE),COMPUTER ASSOC (SOFTWARE),13631,2,69618,96898
485853,DEPT OF ENVIRONMENT PROTECTION,External,1,WSCP SUPPORT STAFF,COLLEGE AIDE (ALL CITY DEPTS),10209,1,15.5,19.9
469079,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Computer Specialist (Software),COMPUTER SPECIALIST (SOFTWARE),13632,2,85371,109990
469499,CULTURAL AFFAIRS,Internal,1,IT Project Specialist,IT PROJECT SPECIALIST,6797,0,75000,110000
486319,FINANCIAL INFO SVCS AGENCY,External,1,MICROSOFT M365 ENGINEER,SENIOR IT ARCHITECT,95711,0,110000,120000
454719,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Quality Management Project Coordinator, Bureau of the Public Health Laboratory",CITY RESEARCH SCIENTIST,21744,1,64140,70554
478737,HUMAN RIGHTS COMMISSION,Internal,1,Mediation Coordinator,COMMUNITY COORDINATOR,56058,0,54100,62215
485659,DEPT OF ENVIRONMENT PROTECTION,Internal,1,BIM Designer,ASSISTANT URBAN DESIGNER,22092,0,57078,85646
482801,ADMIN FOR CHILDREN'S SVCS,Internal,1,Child Protective Manager,DIRECTOR OF FIELD OPERATIONS (,95600,M1,58700,102226
467925,DEPARTMENT OF CORRECTION,Internal,1,"Assistant Commissioner, Strategic Initiatives",ASSISTANT COMMISSIONER (DOC),95041,M4,130000,150000
474026,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Communications Coordinator, Environmental Health Administration",CITY RESEARCH SCIENTIST,21744,1,64140,70554
492655,CONSUMER AFFAIRS,External,1,"Program Officer, Financial Counseling and Coaching",COMMUNITY COORDINATOR,56058,0,54100,83981
439863,DEPT OF HEALTH/MENTAL HYGIENE,External,1,Program Evaluation Specialist,SPEC CONSULTANT (MHSS) (AL 2),5100C,2,71379,82086
401852,NYC EMPLOYEES RETIREMENT SYS,External,1,COMPUTER SPECIALIST (SOFTWARE),COMPUTER SPECIALIST (SOFTWARE),13632,2,82884,106786
463084,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,Director of Workplace Services,ADMINISTRATIVE SPACE ANALYST,10037,M3,110000,120000
468444,DEPT OF ENVIRONMENT PROTECTION,Internal,3,Cyber Security Analyst,CYBER SECURITY ANALYST,13633,2,78795,113300
468476,NYC HOUSING AUTHORITY,External,1,Director of Public Housing Tenancy Operations,ADMINISTRATIVE HOUSING MANAGER,10018,M4,80931,208826
463084,DEPT OF CITYWIDE ADMIN SVCS,External,1,Director of Workplace Services,ADMINISTRATIVE SPACE ANALYST,10037,M3,110000,120000
478699,OFF OF PAYROLL ADMINISTRATION,Internal,1,Payroll Funding Research Assistant,RESEARCH ASSISTANT,60910,0,45428,68741
483979,FINANCIAL INFO SVCS AGENCY,External,1,DIRECTOR of INTERNAL AUDIT,IT SECURITY SPECIALIST,95622,0,75000,150000
492353,TAXI & LIMOUSINE COMMISSION,Internal,1,Program Analyst (Taxi Improvement Fund),ECONOMIST,40910,2,56013,84862
487890,OFFICE OF MANAGEMENT & BUDGET,External,2,Analyst  MISCELLANEOUS REVENUE,BUDGET ANALYST (OMB),6088,1,46856,70291
490665,TEACHERS RETIREMENT SYSTEM,External,1,Senior Business Analyst,ADMINISTRATIVE RETIREMENT BENE,82986,M3,72038,120000
492641,CONSUMER AFFAIRS,External,1,Fiscal Operations Associate,STAFF ANALYST,12626,1,53797,61866
492777,CONSUMER AFFAIRS,External,1,Network Engineer,COMPUTER ASSOC (SOFTWARE),13631,1,66597,76587
486444,DEPARTMENT OF TRANSPORTATION,External,2,Event Coordinator,COMMUNITY COORDINATOR,56058,0,54100,83981
468451,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Information Security Specialist,IT SECURITY SPECIALIST,95622,0,130000,180000
458037,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Director Program Implementation, FCH",ADMINISTRATIVE STAFF ANALYST (,1002D,0,60435,110000
471785,NYC HOUSING AUTHORITY,External,2,Business Analyst,ECONOMIST,40910,2,56013,84862
470274,TAXI & LIMOUSINE COMMISSION,External,1,Executive Assistant to the Deputy Commissioner of Finance and Administration,PRINCIPAL ADMINISTRATIVE ASSOC,10124,2,53057,77124
464235,DEPT OF ENVIRONMENT PROTECTION,External,2,Project Manager,GEOLOGIST,21915,1,49328,56727
486831,DEPARTMENT OF SANITATION,External,1,Geospatial Data Scientist,CITY RESEARCH SCIENTIST,21744,3,84468,111003
468763,DEPARTMENT OF TRANSPORTATION,Internal,1,Network Engineer,IT SECURITY SPECIALIST,95622,0,75000,180000
492829,HRA/DEPT OF SOCIAL SERVICES,Internal,1,REGIONAL MANAGER,ADMINISTRATIVE DIRECTOR OF SOC,1005C,0,58700,115000
468293,OFFICE OF THE COMPTROLLER,Internal,1,IT and Security Auditor,CYBER SECURITY ANALYST,13633,1,65000,77250
466439,DEPARTMENT OF SANITATION,External,1,.Net/Javascript Developer,COMPUTER SPECIALIST (SOFTWARE),13632,4,98901,136951
461390,NYC HOUSING AUTHORITY,Internal,1,JOB GENERATION SPECIALIST,COMMUNITY COORDINATOR,56058,0,54100,83981
379095,NYC EMPLOYEES RETIREMENT SYS,Internal,2,COMPUTER SPECIALIST (SOFTWARE),COMPUTER SPECIALIST (SOFTWARE),13632,1,79564,99161
467646,DEPT OF ENVIRONMENT PROTECTION,External,1,Cyber Security Analyst,CYBER SECURITY ANALYST,13633,2,78795,113300
462655,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Banking Relations Specialist,BOOKKEEPER,40526,1,38361,50829
487323,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Senior Assistant Director, Technology Strategy",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M2,125000,135000
443881,NYC EMPLOYEES RETIREMENT SYS,External,1,CERTIFIED IT DEVELOPER (APPLICATIONS),CERT IT DEVELOPER (APP),13643,1,81951,111330
475012,DEPT OF CITYWIDE ADMIN SVCS,External,1,Director of Data and Analytics,ADMINISTRATIVE STAFF ANALYST (,1002E,0,102292,102292
439863,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Program Evaluation Specialist,SPEC CONSULTANT (MHSS) (AL 2),5100C,2,71379,82086
473963,DEPARTMENT OF SANITATION,Internal,1,Senior Contract Manager,ADM PROC ANAL-NM FRM M1-3,8297A,0,65232,151810
466297,OFFICE OF EMERGENCY MANAGEMENT,Internal,1,"DIRECTOR, PUBLIC SAFETY GIS DATA DEVELOPMENT CENTER",EMERGENCY PREPAREDNESS MANAGER,6765,0,95000,110500
466441,DEPARTMENT OF SANITATION,External,1,Project Manager,COMPUTER SYSTEMS MANAGER,1005D,0,58700,173486
485038,OFFICE OF MANAGEMENT & BUDGET,Internal,2,Analyst  Parks,BUDGET ANALYST (OMB),6088,1,46856,70291
489884,HOUSING PRESERVATION & DVLPMNT,Internal,1,Deputy Director ODEI and EEO,ADMINISTRATIVE BUSINESS PROMOT,1000C,0,95000,95000
395999,LAW DEPARTMENT,External,1,Certified IT Developer (Applications) Level 3,CERT IT DEVELOPER (APP),13643,3,89509,126575
467416,OFFICE OF MANAGEMENT & BUDGET,External,1,Unit Head  Data & Systems,BUDGET ANALYST (OMB),6088,2,98388,98388
456254,TAXI & LIMOUSINE COMMISSION,Internal,1,DRC Program Manager,COMMUNITY COORDINATOR,56058,0,54100,83981
472228,DEPARTMENT OF TRANSPORTATION,Internal,1,IT Infrastructure Engineer,IT INFRASTRUCTURE ENGINEER,95714,0,0,180000
468910,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Senior Advisor, Mayor's Office for Economy Opportunity",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,65000,90000
467603,DEPT OF ENVIRONMENT PROTECTION,External,1,Lead Estimator,*SENIOR ESTIMATOR (GENERAL CON,20127,0,67757,98128
492641,CONSUMER AFFAIRS,Internal,1,Fiscal Operations Associate,STAFF ANALYST,12626,1,53797,61866
483097,HRA/DEPT OF SOCIAL SERVICES,External,1,SENIOR TECHNICAL ANALYST,IT PROJECT SPECIALIST,95710,0,0,160000
468988,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Software Engineer, Mayor's Office for Economic Opportunity",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,90000,140000
487148,CONSUMER AFFAIRS,Internal,1,Research Intern,COLLEGE AIDE (ALL CITY DEPTS),10209,1,15.5,19.9
471468,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Lead Data Engineer, Technology Strategy",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M2,115000,135000
482631,NYC HOUSING AUTHORITY,External,1,ADMINISTRATIVE HOUSING SUPERINTENDENT,ADMINISTRATIVE HOUSING SUPERIN,10019,M1,58700,161534
492412,TAXI & LIMOUSINE COMMISSION,External,1,Programs Intern,COLLEGE AIDE (ALL CITY DEPTS),10209,1,15.5,19.9
485807,DEPARTMENT OF TRANSPORTATION,External,1,Economic Analyst,TRANSPORTATION SPECIALIST,22316,3,74650,109409
455076,DEPARTMENT OF TRANSPORTATION,External,1,IT Project Specialist 6-124,IT PROJECT SPECIALIST,6797,0,75000,160000
248031,LAW DEPARTMENT,Internal,1,Senior Windows Administrator,COMPUTER ASSOC (SOFTWARE),13631,2,64807,90202
471442,MAYORS OFFICE OF CONTRACT SVCS,External,2,"Data Engineer, Technology Strategy",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,90000,110000
471438,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Associate Director, Project Management Office",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M3,120000,140000
474502,DEPT OF CITYWIDE ADMIN SVCS,External,1,Strategic Operations Policy Analyst,CONFIDENTIAL STRATEGY PLANNER,54739,0,74710,74710
482153,DEPARTMENT OF CITY PLANNING,Internal,1,QUEENS ASSOCIATE BOROUGH PLANNER,CITY PLANNER,22122,2,65208,74989
466961,OFF OF PAYROLL ADMINISTRATION,Internal,1,W-2 Analyst,STAFF ANALYST,12626,1,50078,68181
487897,OFFICE OF MANAGEMENT & BUDGET,External,1,Analyst  Sanitation,BUDGET ANALYST (OMB),6088,1,62480,70291
491637,BOARD OF CORRECTION,External,1,Director of Programming and Community Support,DIRECTOR OF CORRECTIONAL STAND,52620,M1,88000,88000
484536,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Senior Analyst, Learning Management",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,60000,70000
471469,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Senior Assistant Director, Technology Strategy",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M2,110000,130000
473839,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Analyst  Tax Policy and Forecasting,BUDGET ANALYST (OMB),6088,1,46856,62480
460437,FINANCIAL INFO SVCS AGENCY,Internal,1,COLLEGE AIDE,COLLEGE AIDE - ASSIGNMENT LEVE,1020B,2,16.02,19.3
466437,DEPARTMENT OF SANITATION,External,1,Java Developer,COMPUTER SPECIALIST (SOFTWARE),13632,4,98901,136951
468827,MAYORS OFFICE OF CONTRACT SVCS,External,1,"UX/UI Designer, Mayor's Office for Economic Opportunity",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,90000,105000
471503,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Project Manager/Advisor, Executive",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,60000,80000
482129,NYC HOUSING AUTHORITY,External,1,Analysis and Reporting Analyst,ECONOMIST,40910,3,59422,92758
487062,DEPT OF ENVIRONMENT PROTECTION,External,1,Director of Technical Services & Compliance,DIRECTOR OF TECHNICAL SERVICES,10089,M4,80931,208826
435593,DEPARTMENT OF CORRECTION,Internal,1,Policy Analyst,COMMUNITY COORDINATOR,56058,0,54100,62215
434222,NYC EMPLOYEES RETIREMENT SYS,External,1,COMPUTER SYSTEMS MANAGER,COMPUTER SYSTEMS MANAGER,10050,M7,106729,241434
414535,ADMIN FOR CHILDREN'S SVCS,Internal,1,Quality Assurance Tester,COMPUTER ASSOC (SOFTWARE),13631,3,74354,108846
371590,LAW DEPARTMENT,Internal,1,Computer Associate,COMPUTER ASSOC (SOFTWARE),13631,1,64657,89634
483840,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Functional Business Analyst, Technology Innovation & Solutions",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,60000,80000
493708,TAXI & LIMOUSINE COMMISSION,External,1,Director of Program Management,ADMINISTRATIVE STAFF ANALYST (,1002A,0,84451,113550
489392,HUMAN RIGHTS COMMISSION,Internal,1,Supervising Attorney - SOI Unit,EXECUTIVE AGENCY COUNSEL,95005,M1,95000,95000
469190,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Network Security Engineer,CERTIFIED IT ADMINISTRATOR (LA,13652,2,85371,107995
485552,DEPARTMENT OF CORRECTION,External,1,Senior Advisor to the Senior Deputy Commissioner,EXECUTIVE PROGRAM SPECIALIST (,13382,M4,140000,160000
472641,DEPARTMENT OF CITY PLANNING,Internal,1,PROGRAM ASSOCIATE,COMMUNITY COORDINATOR,56058,0,54100,73098
469618,NYC EMPLOYEES RETIREMENT SYS,Internal,1,CERTIFIED IT DEVELOPER (APPLICATIONS),CERT IT DEVELOPER (APP),13643,3,92194,106023
462299,DEPARTMENT OF BUSINESS SERV.,Internal,1,"PROGRAM MANAGER, BID DEVELOPMENT",CITY PLANNER,22122,1,55208,79732
447637,OFFICE OF THE COMPTROLLER,Internal,1,Senior Financial Reporting Investment Analyst,ADMINISTRATIVE ACCOUNTANT (NON,1000B,0,80000,95000
440244,NYC HOUSING AUTHORITY,Internal,1,Senior Writer,AGENCY ATTORNEY,30087,3,79620,110000
473675,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Supervising Analyst / Unit Head  Labor Contract Analysis,BUDGET ANALYST (OMB),6088,2,79428,98388
378814,NYC EMPLOYEES RETIREMENT SYS,Internal,1,COMPUTER SPECIALIST (SOFTWARE),COMPUTER SPECIALIST (SOFTWARE),13632,3,89509,116126
485040,LAW DEPARTMENT,Internal,1,BUSINESS ANALYST,ASSOCIATE STAFF ANALYST,12627,0,65731,97873
485040,LAW DEPARTMENT,Internal,1,BUSINESS ANALYST,ASSOCIATE STAFF ANALYST,12627,0,65731,97873
485146,DEPT OF ENVIRONMENT PROTECTION,External,1,Contracts Coordinator,PRINCIPAL ADMINISTRATIVE ASSOC,10124,3,58695,89699
464492,OFFICE OF MANAGEMENT & BUDGET,Internal,3,"Analyst  DOITT, Finance, Law, Mayoralty & Elected Officials",BUDGET ANALYST (OMB),6088,1,46856,70291
490665,TEACHERS RETIREMENT SYSTEM,Internal,1,Senior Business Analyst,ADMINISTRATIVE RETIREMENT BENE,82986,M3,72038,120000
484908,DEPARTMENT OF CORRECTION,Internal,22,Program Support Coordinator,COMMUNITY COORDINATOR,56058,0,54100,62215
471470,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Project Manager/Advisor, Technology Strategy",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,105000,125000
473591,DEPARTMENT FOR THE AGING,External,1,Mental Health Analyst,CITY RESEARCH SCIENTIST,21744,3,84468,97138
457674,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Senior Director, Race to Justice",EXECUTIVE PROGRAM SPECIALIST (,13379,M1,58700,161534
486484,DEPT OF CITYWIDE ADMIN SVCS,Internal,2,Examiner,TESTS AND MEASUREMENT SPECIAL,12704,2,57905,66591
475014,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,SENIOR ESTIMATOR,*SENIOR ESTIMATOR (GENERAL CON,20127,0,67757,77921
463606,OFF OF PAYROLL ADMINISTRATION,Internal,1,Payroll Funding Analyst,STAFF ANALYST,12626,1,50078,68181
482176,DEPARTMENT OF CITY PLANNING,External,1,UD - URBAN DESIGNER,ASSISTANT URBAN DESIGNER,22092,0,57078,65640
470274,TAXI & LIMOUSINE COMMISSION,Internal,1,Executive Assistant to the Deputy Commissioner of Finance and Administration,PRINCIPAL ADMINISTRATIVE ASSOC,10124,2,53057,77124
473888,DEPT OF DESIGN & CONSTRUCTION,External,1,Web Application Developer,CERT IT DEVELOPER (APP),13643,2,85371,119883
475750,DEPARTMENT OF CORRECTION,External,2,Technical Project Manager,IT PROJECT SPECIALIST,95710,0,100000,150000
466290,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Reportable Disease Data Analyst,CITY RESEARCH SCIENTIST,21744,1,64140,70554
436856,DEPARTMENT FOR THE AGING,External,1,Data Accuracy Specialist (Per-Diem),ADMINISTRATIVE  PROGRAM OFFICE,10084,M1,43.78,46.52
473322,LAW DEPARTMENT,Internal,1,BUSINESS ANALYST,ASSOCIATE STAFF ANALYST,12627,0,65731,97873
473322,LAW DEPARTMENT,Internal,1,BUSINESS ANALYST,ASSOCIATE STAFF ANALYST,12627,0,65731,97873
408527,LAW DEPARTMENT,Internal,1,Quality Assurance / Technical Litigation Support Analyst,STAFF ANALYST,12626,1,50078,57590
469570,DEPT OF INFO TECH & TELECOMM,Internal,1,"Deputy Director, Public Safety Information Security Engineering and Operations",COMPUTER SYSTEMS MANAGER,10050,M3,72038,165000
485151,CONSUMER AFFAIRS,External,1,CRM Server Administrator,COMPUTER SPECIALIST (SOFTWARE),13632,3,92194,106023
490344,CONSUMER AFFAIRS,External,1,Deputy Director of Street Vending Enforcement,ADMINISTRATIVE STAFF ANALYST (,10026,M4,80931,208826
